timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 23:48:50.423259;/expose/114981006;['Die Wohnung befindet sich in einem denkmalgeschützten Haus aus der Gründerzeit um 1900. In den 90er Jahren wurde es teilsaniert. Bei Mieterwechsel werden die Wohnungen auf den aktuellen Stand modernisiert und erhalten teilweise neue Grundrisse. Es werden hochwertige Materialien verbaut.\n\nDer Garten- bzw. Hofbereich steht allen Mietern zur Nutzung offen', '- Parkett in allen Wohnräumen\n- Tageslichtbad mit Wanne und moderner Fliesung\n- Grundriss WG geeignet\n- Moderne Einbauküche auf Nachfrage gegen Aufpreis\n- Balkon mit Süd-Ausrichtung\n- Abstellkammer im Treppenhaus', 'Die Wohnung befindet sich in Kleinzschocher in der Nähr zum Adler und an der Grenze zu Plagwitz. Fußläufig erreicht man den Volkspark Kleinzschocher sowie den Auwald. In der Umgebung gibt es zahlreiche Einkaufsmöglichkeiten für den täglichen Bedarf.\nMit öffentlichen Verkehrsmitteln ist man gut an die Innenstadt sowie den Leipziger Osten angebunden.', 'Besichtigung unter: 0341-355 71 82-0\nweitere Angebote unter: www.leipzig-immo.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,31968624427505;12,332195064516972;false;n;y;n;552.5;4;735228;y;refurbished;001.735228;y;;;gas;;;y;;n;;central_heating;7;wohnung_miete;sophisticated;0,active;2019;n;65;3;n;;3;3;4;L-Anto7-EGre-oEBK;negotiable;https://pictures.immobilienscout24.de/listings/8f42376e-8950-4664-806e-2600ab3687d6-1341210148.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;3.68;15.45;3.68;Sachsen;Leipzig;Kleinzschocher;114981006;162.5;"Antonienstra&szlig;e";Antonienstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;715;ground_floor;1900;1;04229
2020-01-01 23:48:50.810740;/expose/115014240;['Wunderschön sanierter Altbau in Gohlis mit tollen Wandmalereien im Treppenhaus!', 'Die Wohnräume sind sehr hochwertig saniert und mit Laminat ausgestattet, in Bad und Küche sind edle Fliesen verlegt. Das große Tageslichtbad ist mit Dusche und Wanne ausgestattet. Von der Küche aus gelangt man auf den großen Balkon. Zur Wohnung gehört ein Abstellraum auf halber Treppe sowie ein Kellerabteil. ', 'Das Wohnhaus befindet sich in einer ruhigen Seitenstraße im beliebten Stadtteil Gohlis.', 'Stellplatzmöglichkeiten sind neben Haus und in einer benachbarten Tiefgarage vorhanden.\n**************************************************\nSie wünschen eine Besichtigung?\nKontaktieren Sie uns bitte unter:\n- 0341 - 355 71 82 - 0 (Office)\n- 0170 - 440 39 38 (Hr. Bettermann)\n*******************************\nweitere Angebote unter: www.leipzig-immo.de\n\n*******************************\nSie sind Eigentümer und möchten Ihre Immobilie erfolgreich verkaufen oder vermieten?\nDann sind Sie bei uns genau richtig.\nWir suchen bundesweit:\nImmobilienportfolios, Wohnanlagen, Mehrfamilienhäuser, Hotels, Eigentumswohnungen\n'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04155;51,36500148869508;12,36541514929636;false;n;y;n;515;4;735228;y;refurbished;001.735228;y;A;energy_consumption;no_information;2;;y;2;n;;central_heating;5;wohnung_miete;sophisticated;0,active;;n;64.76;3;n;;2;2;4;L-GS-MAG5-04;negotiable;https://pictures.immobilienscout24.de/listings/f56e0f9b-f0e8-40a4-aea5-16fa2d3b101f-1341658907.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;18;4.02;14.2;4.02;Sachsen;Leipzig;Gohlis_Süd;115014240;120;"Magdeburger Stra&szlig;e";Magdeburger_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;94;635;apartment;;;04155
2020-01-01 23:48:51.349115;/expose/113942115;"['Die Wohnung befindet sich in einem 1996 errichteten Neubaus und ist mit dem Personenaufzug leicht zu erreichen.Die Wohnung ist hell und modern geschnitten, große Fensterflächen dominieren und wirken  sehr interessant. Ein Balkon lädt zum Aufenthalt an der frischen Luft ein. Die Wohnung verfügt über ein gefliestes Bad mit Dusche.Zur Wohnung gehört zusätzlich ein Kellerraum deren Strom für Licht und Steckdose über den Wohnungszähler abgerechnet wird. Des weiteren befinden sich nützliche Gemeinschaftseinrichtungen im Keller, wie Trockenraum, ein münzbetriebener Wäschetrockner und ein Fahrradraum. Die Wohnung ist mit sehr hochwertigen Materialien ausgestattet worden. Holzfenster mit Rollladen, Granitfensterbänke, Handtuchheizkörper u.s.w. Treppenhausreinigung, Grünanlagenpflege und Winterdienst, alles wird sehr sorgfältig vom Hausmeisterdienst erledigt und so bleibt das hochwertige Ambiente weiterhin erhalten.\n\nACHTUNG: Eine Vermietung findet nach eingehender Prüfung der finanziellen Rahmenbedingungen statt. Eine Mietübernahme durch das Jobcenter wird vermieterseitlich nicht gewünscht.', ""Das Wohngebiet Hermelincarrè liegt südöstlich des Leipziger Stadtzentrums und gehört zum Stadtteil Paunsdorf. Die Verbindung zu den öffentlichen Verkehrsmitteln sowie zu diversen Nahversorgungsunternehmen ist sehr gut gewährleistet. Auch das beliebte 'Shopping-Center PC' ist in wenigen Fahrminuten zu erreichen. In der Nähe befindlich: Grundschule, Hauptschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit"", 'Anmerkung: Die von uns gemachten Angaben haben wir nach bestem Wissen und Gewissen nach Informationen des Vermieters/Verkäufers und den uns übergebenen Informationen zusammengestellt. Eine Gewähr für diese Angaben können wir nicht übernehmen. Wichtige Zahlen und Informationen sind am Objekt zu überprüfen. Zwischenvermietung/Verkauf bleibt vorbehalten.']";showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04329;51,3585553164726;12,472147825254721;true;n;y;n;269;1;14589480;y;well_kept;001.14589480;n;;energy_consumption;gas;2;disabled;n;2;n;;district_heating;8;wohnung_miete;normal;0,active;;y;39.58;1;n;;1;1;5;7255;negotiable;https://pictures.immobilienscout24.de/listings/b36594a6-4ab4-477f-8ba5-15612dffc92f-1326186809.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;2.82;11.89;2.82;Sachsen;Leipzig;Heiterblick;113942115;110;Hermelinplatz;Hermelinplatz;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;76.9;379;apartment;1996;5;04329
2020-01-01 23:48:51.731202;/expose/56868577;['Das Gebäude ist im Jahre 2003 neu saniert worden. Ein Aufzug ist im Haus vorhanden.', 'Die Wohnung ist ausgestattet mit Parkett, Bad mit Dusche und Einbauküche', 'Das Objekt befindet sich im Zentrum-Nord, im Stadtteil Eutritzsch, einem der beliebtesten und verkehrsgünstigsten Lagen von Leipzig. Zahlreiche Einkaufsmöglichkeiten, Dienstleistungsunternehmen (z. B. Bäcker, Drogerie usw.) befinden sich in unmittelbarer Nähe. Der öffentliche Personen-Nah-Verkehr ist fußläufig zu erreichen.', 'Die Wohnung ist aktuell noch vermietet, Besichtigungstermine können abgestimmt werden.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04129;51,3622142754696;12,381987648506986;false;n;n;n;312;2;3263839;y;refurbished;001.3263839;y;;;;2;;n;12;y;;central_heating;36;wohnung_miete;normal;0,active;2003;y;48;2;n;;2;2;4;Delitzscher WE 09;no_information;https://pictures.immobilienscout24.de/listings/9a871869-8c35-4308-a41d-8f48d2d2d5bd-617211370.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;4.04;13.92;4.04;Sachsen;Leipzig;Eutritzsch;56868577;96;Delitzscher Strasse;Delitzscher_Strasse;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;408;apartment;;;04129
2020-01-01 23:48:52.229500;/expose/114795046;['Individuell und modern sanierte Wohnanlage. Durch die Lage im Hof ist die Wohnung äußerst ruhig. Umgeben von sanierten Gründerzeithäusern liegt die Wohnung im exklusiven Teil der Stadt.', 'Die Wohnung ist modern und erstklassig ausgestattet. Vom Wohnzimmer aus gelangt man auf den Balkon von dem man nach oben zur Dachterrasse gelangt. Die Küche ist offen gestaltet. Der Fußbodenbelag besteht aus echtem Holzparkett, beheizt wird die Wohnung mit einer Fußbodenheizung. Beleuchtet wird die Wohnung  zum Teil mit in die Decke eingelassenen Downlights.\r\n\r\nBei Verfügbarkeit kann ein Stellplatz mit angemietet werden.', 'Die Innenstadt ist in wenigen Minuten zu Fuß zu erreichen. Erholungsmöglichkeiten bieten das nahe gelegene Rosental und der Zoo. da die Wohnung in einem allseits geschlossenen Hof liegt, ist sie äußerst ruhig gelegen. Viele Geschäfte des täglichen Bedarfs und Zustiegsmöglichkeiten zum öffentlichen Nahverkehr befinden sich in unmittelbarer Nachbarschaft.', 'Sämtliche Angaben dieses Exposes beruhen auf Informationen des Vermieters. Wir bitten um Verständnis dafür, dass wir für deren Richtigkeit keine Gewähr übernehmen können. \r\n\r\nDen Gesamtbestand unserer Immobilien finden Sie unter: www.abakus-makler.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04105;51,34425888760243;12,359346654394523;false;n;y;n;700;5;14935796;y;mint_condition;001.14935796;n;D;energy_consumption;district_heating;1;disabled;n;11;y;;floor_heating;27;wohnung_miete;luxury;0,active;;n;71.41;3;n;1;2;2;;80-25k;no_information;https://pictures.immobilienscout24.de/listings/c5f5bdfc-d80e-4215-a006-c263cc88a329-1341155803.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;4.3;15.29;4.3;Sachsen;Leipzig;Zentrum_Nordwest;114795046;170;"Hinrichsenstra&szlig;e";Hinrichsenstraße;;;;;;false;;;;;;;;;;100;870;apartment;2012;8;04105
2020-01-01 23:48:52.644117;/expose/113190795;['Diese insb. für Singles und junge Pärchen geeignete ZWEI-RAUM-WOHNUNG mit BALKON befindet sich im dritten Obergeschoss links-Mitte in einem im Jahr 1994 fertig gestellten Wohn- und Geschäftshaus mit PKW-Stellplätzen im Carport. Das geräumige mit einem in einem attraktiven Design gehaltenen Laminatfußbodenbelag ausgestattete Wohnzimmer ist mit dem gemütlichen Schlafzimmer räumlich verbunden. Von dem Wohnzimmer aus gelangen SIE zu dem Südbalkon, auf welchem SIE IHREN Ort der Ruhe und Erholung finden können. Der Raum für die Küche ist klein gehalten und mit PVC-Fußbodenbelag versehen. Das Tageslichtbad verfügt u. a. über eine eingeflieste Badewanne sowie helle Wand- und Fußbodenfliesen. Die Fenster verfügen über Rollläden.  \r\rAuf Wunsch können SIE zusätzlich einen PKW-Stellplatz im Carport für 26,00 EUR im Monat anmieten.', 'Diese 2-Raum-Balkonwohnung befindet sich in an dem kleinen Wasserlauf der östlichen Rietzschke gelegenen Mölkau, ein Stadtteil im Osten von Leipzig. Mölkau grenzt im Westen an den Ortsteil Anger-Crottendorf, im Nord-Westen an Sellerhausen-Stünz, im Norden an Paunsdorf und Engelsdorf, im Osten an Baalsdorf und im Süden an Holzhausen und Stötteritz. In Mölkau befindet sich der insbesondere für Familien geeignete Landgasthof und das Hotel Stadtgut Mölkau in der Kelbestraße 3, hier können auch SIE kulinarische Köstlichkeiten genießen und Natur und Tiere erleben. Einkaufsmöglichkeiten sind auch vorhanden, u. a. sind hier die Supermärkte NORMA in der Zweinaundorfer Straße 163 sowie Penny in der Zweinaundorfer Straße 198 zu finden. Die Buslinie 72 führt SIE in ca. 30 Fahrminuten in die sehenswerte Leipziger Innenstadt, welche IHNEN ebenfalls interessante Einkaufsmöglichkeiten, aber auch zahlreiche kulturelle Angebote bietet. Natürlich ist auch der in ca. fünf Autominuten zu erreichende beliebte Paunsdorf Center Leipzig zu nennen.', ' BODENBELAG:\rLaminat (teilweise)\rBAD:\rBad mit Fenster, Bad mit Wanne, Boden: Fliesen/Stein\rWASCHEN:\rAnschluss im Bad\rWEITERES:\rBalkon, Zentralheizung (Gas), Abstell: Keller\rAnmerkung: Die von uns gemachten Angaben haben wir nach bestem Wissen und Gewissen nach Informationen des Vermieters/Verkäufers und den uns übergebenen Informationen zusammengestellt. Eine Gewähr für diese Angaben können wir nicht übernehmen. Wichtige Zahlen und Informationen sind am Objekt zu überprüfen. Zwischenvermietung/Verkauf bleibt vorbehalten. Die hier gemachten Angaben zur Wohnfläche dienen wegen möglicher Messfehler nicht zur Festlegung des Angebots- und Mietvertragsgegenstandes. Der räumliche Umfang der angebotenen bzw. anzumietenden Sache ergibt sich vielmehr aus der Anzahl der angebotenen bzw. anzumietenden Räume.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04316;51,3315742895865;12,442978773470124;false;n;y;n;324;2;5307136;y;no_information;001.5307136;y;;energy_consumption;gas;3;;n;;n;;central_heating;57;wohnung_miete;normal;0,active;;y;54;2;n;;2;2;;141810-M-Engel57IIIOGliMi1;no_information;https://pictures.immobilienscout24.de/listings/12133f5d-41b8-4cb8-9a99-8099cbdd38fa-1339315408.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;2.6;11.84;2.6;Sachsen;Leipzig;Mölkau;113190795;138;"Engelsdorfer Stra&szlig;e";Engelsdorfer_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;167.2;462;no_information;1994;5;04316
2020-01-01 23:48:53.042116;/expose/114905852;['Großzügig geschnittene, preiswerte und modernisierte Wohnung zum Wohlfühlen im ruhigen, beschaulichen Stadtteil Eutritzsch.', '- die Wohnung verfügt über großzügig geschnittene Räume, die mit neuem, dunklem und hochwertigen Laminatboden versehen sind\r\n- das sanierte Tageslicht-Bad verfügt über eine Badewanne mit Duschabtrennung, hochwertige Armaturen und u.a. einen beheizbaren Spiegel\r\n- über die Küche wird der Balkon betreten, von diesem hat man einen schönen Blick in den begrünten Garten des Hauses\r\n- das Warmwasser wird über eine Gastherme erhitzt, für diese ist ein separater Vertrag mit einem Gasanbieter abzuschließen, die durchschnittlichen Kosten liegen bei ca. 70,- € / Monat', 'Das Haus liegt in einem äußerst beschaulichen Wohnviertel. Das Viertel ist geprägt von gemütlichen Wohnquartieren die durch Grünflächen und kleinere Parkanlagen miteinander verbunden sind. Es befindet sich zwischen dem wirtschaftlich stark entwickelten Norden (mit BMW-Werk, Leipziger Messe und Quelle) und der Innenstadt Leipzigs. Die Lage ist infrastrukturell und verkehrstechnisch bestens ausgerüstet: Das Eutritzscher Zentrum mit Geschäften aller Art befindet sich gleich um die Ecke. Auch der Anschluss an die A14 ist schnell und einfach zu erreichen.', 'Sämtliche Angaben dieses Exposes beruhen auf Informationen des Vermieters. Wir bitten um Verständnis dafür, dass wir für deren Richtigkeit keine Gewähr übernehmen können.\r\n\r\nDen Gesamtbestand unserer Immobilien finden Sie unter: www.abakus-makler.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04129;51,37167225433642;12,386147692540796;false;n;y;n;604;5;14935796;y;modernized;001.14935796;n;;;no_information;3;disabled;y;21;n;70;self_contained_central_heating;128;wohnung_miete;no_information;0,active;;n;95.87;4;n;;3;3;5;08-07;no_information;https://pictures.immobilienscout24.de/listings/bd42d56f-22dd-41b9-9e10-730bb6ffec70-1340196684.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;4.04;13.92;4.04;Sachsen;Leipzig;Eutritzsch;114905852;120;"Delitzscher Stra&szlig;e";Delitzscher_Straße;16 MBit/s;true;;;16 MBit/s;true;MagentaZuhause S Hybrid;web,email,bank,music,dl-ul,game,sd,mltstr;über Hybrid;WITH_HYBRID;https://padlock.link/mshy;https://padlock.link/mshya;telekom_layer_magenta_s_hybrid;NONE;2,4 MBit/s;;794;apartment;2011;8;04129
2020-01-01 23:48:53.392883;/expose/115014316;['Die Wohnung befindet sich in einem denkmalgeschützten Haus aus der Gründerzeit um 1900. In den 90er Jahren wurde es teilsaniert. Bei Mieterwechsel werden die Wohnungen auf den aktuellen Stand modernisiert und erhalten teilweise neue Grundrisse. Es werden hochwertige Materialien verbaut.\n\nDer Garten- bzw. Hofbereich steht allen Mietern zur Nutzung offen', '- Parkett in allen Wohnräumen\n- Tageslichtbad mit Wanne und moderner Fliesung\n- großer Wohnbereich mit offener Küche und Zugang zum Balkon\n- Moderne Einbauküche auf Anfrage gegen Aufpreis\n- Balkon mit Süd-Ausrichtung\n- Abstellkammer im Treppenhaus', 'Die Wohnung befindet sich in Kleinzschocher in der Nähr zum Adler und an der Grenze zu Plagwitz. Fußläufig erreicht man den Volkspark Kleinzschocher sowie den Auwald. In der Umgebung gibt es zahlreiche Einkaufsmöglichkeiten für den täglichen Bedarf.\nMit öffentlichen Verkehrsmitteln ist man gut an die Innenstadt sowie den Leipziger Osten angebunden.', 'Besichtigung unter: 0341-355 71 82-0\nweitere Angebote unter: www.leipzig-immo.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,31968624427505;12,332195064516972;false;n;y;n;637.5;5;735228;y;refurbished;001.735228;y;;;gas;3;;y;;n;;central_heating;7;wohnung_miete;sophisticated;0,active;2019;n;75;3;n;;3;3;4;L-Anton7-3.OGli-oEBK;negotiable;https://pictures.immobilienscout24.de/listings/5a7f2369-3c6a-424b-93da-c15ba330c6aa-1341659668.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;3.68;15.45;3.68;Sachsen;Leipzig;Kleinzschocher;115014316;187.5;"Antonienstra&szlig;e";Antonienstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;825;apartment;1900;1;04229
2020-01-01 23:49:03.302996;/expose/114958674;['Die Wohnung befindet sich in unmittelbarer Nähe zum Kulkwitzer See. Es sind vielfältige Einkaufsmöglichkeiten vorhanden und die Anbindung an das öffentl. Verkehrsnetz ist durch die Linie 1 gewährleistet. In unmittelbarer Umgebung befindet sich ebenfalls ein Ärztehaus.', 'Die Wohnung hat einen Balkon, der Fußboden ist mit PVC oder Linoleum, Fliesen belegt. Das Bad ist mit einer Badewanne  ausgestattet. Medial kann Analog TV, Digital TV, Internet, Telefonie über TV-Kabel von PrimaCom Berlin GmbH angeboten werden.', 'Die Wohnung liegt in einer sehr guten Wohnlage an einer Hauptstraße. In unmittelbarer Nähe befinden sich: Einzelhandelseinrichtungen, Dienstleister, Ärzte, Kindertagesstätten, Schulen, Gastronomie, Haltestellen der Straßenbahnlinien: 1, 2, Haltestellen der Buslinien: 61,  des ÖPNV.', 'Es sind Genossenschaftsanteile gemäß Satzung zu zeichnen. Der angegebene Mietpreis kann auf Grund individueller Ausstattungswünsche variieren.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,3080977813561;12,26630996402237;false;n;y;n;307.6;2;437975;n;negotiable;001.437975;n;C;energy_consumption;district_heating;4;;n;;n;84.28;central_heating;1;wohnung_miete;no_information;0,active;;y;61.52;3;n;;2;2;6;846/1/49__6932--154;yes;https://pictures.immobilienscout24.de/listings/e9710f80-b423-49a3-a1ac-1ac9ad007ffd-1340905581.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;3.85;13.34;3.85;Sachsen;Leipzig;Lausen_Grünau;114958674;69.52;An der Kotsche;An_der_Kotsche;16 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid (2);web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmhy2;https://padlock.link/mmh2sa;telekom_layer_magenta_m_hybrid2;ONE_YEAR_FREE;2,4 MBit/s;83;;apartment;1985;4;04207
2020-01-01 23:49:04.420979;/expose/114782134;['Die Wohnung befindet sich in einem denkmalgeschützten Haus aus der Gründerzeit um 1900. In den 90er Jahren wurde es teilsaniert. Bei Mieterwechsel werden die Wohnungen auf den aktuellen Stand modernisiert und erhalten teilweise neue Grundrisse. Es werden hochwertige Materialien verbaut.\n\nDer Garten- bzw. Hofbereich steht allen Mietern zur Nutzung offen', '- Parkett in allen Wohnräumen\n- Bad mit Dusche und moderner Fliesung\n- großer Wohnbereich mit offener Küche und Zugang zum Balkon\n- Moderne Einbauküche\n- Balkon mit Süd-Ausrichtung\n- Abstellkammer im Treppenhaus', 'Die Wohnung befindet sich in Kleinzschocher in der Nähr zum Adler und an der Grenze zu Plagwitz. Fußläufig erreicht man den Volkspark Kleinzschocher sowie den Auwald. In der Umgebung gibt es zahlreiche Einkaufsmöglichkeiten für den täglichen Bedarf.\nMit öffentlichen Verkehrsmitteln ist man gut an die Innenstadt sowie den Leipziger Osten angebunden.', 'Besichtigung unter: 0341-355 71 82-0\nweitere Angebote unter: www.leipzig-immo.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,31968624427505;12,332195064516972;false;n;y;n;675;5;735228;y;refurbished;001.735228;y;;;gas;3;;y;;y;;central_heating;7;wohnung_miete;sophisticated;0,active;2019;n;75;3;n;;3;3;4;L-ANTO7-3.OGre;negotiable;https://pictures.immobilienscout24.de/listings/fbfa455a-3d9c-4b6e-8ab8-a2009a188182-1339168998.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;17;3.68;15.45;3.68;Sachsen;Leipzig;Kleinzschocher;114782134;187.5;"Antonienstra&szlig;e";Antonienstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;862.5;apartment;1900;1;04229
2020-01-01 23:49:04.840733;/expose/114916569;['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de  \r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r\rDie im Exposédargestellten Bilder sind teilweise Referenzfotos eines bereits fertiggestellten Objekts.', 'Erstbezug mit Altbaucharme\r\r- sehr exclusives Bad\r\r- eigener Garten\r\r- Fußbodenheizung \r\r- großzügiger Balkon\r\r- mit Stellplatz', 'Der Stadtteil Dölitz- Dösen ist im Süden der Sächsischen Großstadt Leipzig gelegen.\rDie Einwohner des Stadtteils profitieren von der grünen Wohnumgebung, wie z.B. dem Agra-Gelände, und der guten Lage zum Markkleeberger und Cospudener See, welche nur wenige Minuten entfernt liegen und zahlreiche Möglichkeiten zur Freizeitgestaltung bieten. Ebenso liegt eine gute verkehrstechnische Anbindung an die B 2 / B 186 und die A 38 vor und das Stadtzentrum von Leipzig ist mit den öffentlichen Verkehrsmitteln in ca. 20 Minuten zu erreichen.\r In der Nähe befindlich: Grundschule, Realschule, Hauptschule, Gymnasium, Universität, Fachhochschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rParkett\rBAD:\rBad mit Dusche, sehr exklusives Bad, Innenliegendes Bad (kein Fenster), Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Anschluss für Elektroherd, Boden: Fliesen/Stein, Boden: Fliesen/Stein\rWASCHEN:\rAnschluss in Küche\rWEITERES:\rBalkon, großer Garten, Fussbodenheizung, Abstell: Keller, PKW-Stellplatz: Pflicht\rEs handelt sich bei dem Objekt um ein Baudenkmal, daher besteht keine Pflicht zur Ausstellung von Energieausweisen.\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04279;51,2922371561675;12,39147626732806;true;n;y;n;515;4;5436764;y;refurbished;001.5436764;n;;no_information;no_information;;disabled;y;;n;;no_information;14;wohnung_miete;normal;0,active;2019;n;57.25;2;n;1;2;2;;140530-M-34/4348/01;no_information;https://pictures.immobilienscout24.de/listings/df70a2b9-bdf2-4ab0-a8e5-9049ee8a9629-1341299733.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;3.33;12.4;3.33;Sachsen;Leipzig;Dölitz_Dösen;114916569;126;"Giebnerstra&szlig;e";Giebnerstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;641;ground_floor;;;04279
