timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_nbp;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_project_id;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 15:38:17.217708;/expose/114621382;['sanierter Altbau mit schönem Innenhof mit Loggia und Balkonen', 'Die Dachgeschosswohnungen wurde 2015 umfangreich und liebevoll saniert. Es entstanden 2 Galeriewohnungen mit Balkonen, ideal für Singles oder junge Paare. Das Bad ist modern gefliest, vergügt über ein Fenster, Wanne, Waschbecken mit Unterschrank und Handtuchheizer.Der Waschmaschinenanschluss befindet sich im separaten Abstellraum in der Wohnung. Der Wohnbereich ist offen gehalten. Von hier gelangt man auf den Balkon, welcher Richtung Südosten ausgerichtet ist. Über eine Treppe gelangt man auf die Galerie, welche zum Wohnzimmer offen gehalten ist und zusätzlichen Raum bietet. Dieser Raum wird aufgrund der Deckenhöhe nicht mit bei der Grundfläche berechnet.', 'Das Objekt befindet sich in ruhige Lage mit guter Infrastruktur. Mit den Straßenbahnen 10 und 11 ist man in ca. 15 Minuten in der City. Einkaufsmöglichkeiten sind zu Fuß oder mit der Tram erreichbar.Porsche-Werk, DHL und Flughafen schnell mit dem Auto erreichbar.', 'Weitere Angebote auf unserer Homepage!\rBesichtigungen sind nach Absprache mit den Mietern möglich.\rMindestmietdauer: 2 Jahre\rHaustiere nach Vereinbarung\r\rHaftungsausschluss\rSämtliche Angaben in den Exposés bzw. Angaben zu den Objekten sind nach bestem Wissen und Gewissen erstellt und beruhen auf Angaben des Verkäufers oder Vermieters, bei geschätzten Größen handelt es sich um ca. Angaben, eine Haftung durch die Firma Heidrun Walther-Zierof Immobilien kann nicht übernommen werden.\r\xa0'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04159;51,3670997858813;12,349856228075732;false;n;y;n;550;4;633841;n;refurbished;001.633841;n;D;energy_consumption;gas;5;;y;;n;;central_heating;8;wohnung_miete;no_information;0,active;;n;52;2;;n;;2.5;2;5;HUY-DG_li (1/1238);negotiable;https://pictures.immobilienscout24.de/listings/a57105c8-f11b-411f-bfe6-fa7c29e2cf41-1335941271.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;3.8;14.48;3.8;;Sachsen;Leipzig;Möckern;114621382;120;Huygensstr.;Huygensstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;123;670;roof_storey;1928;1;04159
2020-01-01 15:38:18.127155;/expose/115023236;"['Diese Wohneinheit wird von einem professionellen Hausverwalter mit eigenem Hausmeisterservice betreut. Sehr gute Wärmedämmung, eine Wechselsprechanlage sowie ein eingezäunter Müllplatz mit einem großzügigen Innenhof runden das Gebäude ab. Vor dem Haus befinden sich kostenlose Stellplätze.', 'Alle Bilder sind Beispielbilder und können vom Original abweichen..\nDie Wohnung ist mit hochwertigen PVC.Fußboden ausgelegt.\nDas Bad ist gefliest.', 'In der Nähe befinden sich der Kulkwitzer See, der Schönauer Park, ein Einkaufscenter mit Kino, Schulen und das Schwimmbad ""Grünauer Welle"".\nMit dem ÖPNV sind Sie in wenigen Minuten in der Innenstadt.\nLebensmittel und Waren des täglichen Bedarfs können in der unmittelbaren Umgebung besorgt werden.\nSchulen, Kita, Kindergarten sowie Ärzte und Apotheken sind fußläufig zu erreichen.']";showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,3143568912279;12,262228981059014;false;n;n;n;215;1;18161839;y;modernized;002.01008889911;n;;energy_consumption;district_heating;5;disabled;n;;n;55;central_heating;40;wohnung_miete;simple;0,active;2010;n;32;1;;n;;1;1;6;136.4438.1.13;negotiable;https://pictures.immobilienscout24.de/listings/05b12fe1-faa1-4e85-9b41-497dcacd0517-1341752374.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;3.85;13.34;3.85;;Sachsen;Leipzig;Lausen_Grünau;115023236;55;"Selliner Stra&szlig;e";Selliner_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;77;325;apartment;1983;4;04207
2020-01-01 15:38:19.359685;/expose/115009059;['Weitere Informationen und Bilder zu dieser und vielen weiteren Immobilienangeboten erhalten Sie unter www.dobeneck.de oder telefonisch unter 0341 / 911 36 74.', 'GERNE VERMARKTEN WIR AUCH IHRE IMMOBILIE !!!', 'Besichtigungstermine:\nUm einen individuellen Besichtigungstermin zu vereinbaren, rufen Sie uns einfach an Telefon: 0341 911 36 74, oder senden Sie uns eine E-Mail mit Ihrer Telefonnummer. Wir setzen uns dann schnellstmöglich mit Ihnen in Verbindung. \nBitte haben Sie Verständnis dafür, dass wir E-Mails ohne Telefonnummer aufgrund des hohen Anfrageaufkommens leider nicht bearbeiten können.\n\nBis bald, wir freuen uns auf Sie.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04155;51,36381166043166;12,365558896499621;false;n;n;n;610;5;15433363;y;well_kept;001.15381173;n;;;gas;4;;y;;y;;central_heating;45;wohnung_miete;sophisticated;0,active;;n;83.65;4;;n;;3;3;4;432 (1/432);no_information;https://pictures.immobilienscout24.de/listings/0a260e04-f025-4280-bb5a-2cb44a1724f9-1341605869.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;4.02;14.2;4.02;;Sachsen;Leipzig;Gohlis_Süd;115009059;170;Lindenthaler Str.;Lindenthaler_Str.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;780;roof_storey;1900;1;04155
2020-01-01 15:38:20.601105;/expose/114991796;['Das denkmalgeschützte Wohnhaus wurde im Jahr 1905 erbaut und wird aktuell von Grund auf kernsaniert. Dabei entstehen 9 hochmoderne, komfortable 3- bzw. 4-Zimmerwohnungen mit Balkonen bzw. Dachloggien. Das Mehrfamilienhaus bekommt ein modernes Energiekonzept, welches auf der Basis eines Luft-Luft-Wärmetauschers in Kombination mit Solarthermie arbeitet. Der Vorteil liegt dabei in der Kostenstruktur durch geringe Heizungs - und Warmwasserkosten. Alle Wohnungen werden mit einer modernen Fußbodenheizung, edlem Eichenholzparkett in den Wohnräumen, Wohlfühlbädern mit Wanne und Dusche sowie modernen Fliesen ausgestattet. Jede Wohnung verfügt über einen großen Balkon bzw. eine Dachloggia die in Richtung Süden in den grünen Bereich des Parks am Bernhardiplatz zeigen. Abgerundet wird das Projekt durch einen grünen Innenhof mit Grillecke, Fahrradstellplätzen und grünem Wohlfühlbereich zum entspannen und chillen.\rDie Einheit ist derzeit noch bewohnt - Termine sprechen wir gern mit den Mietern für Sie ab.\n\r\n\r*** Außerdem besteht die Möglichkeit die EBK der aktuellen Mieter zu übernehmen ***', '3 Zimmer | 3. OG | Solarthermie | Balkon | Echtholz-Parkett | Fußbodenheizung | offene Wohnküche | modern & hochwertiges Badezimmer mit Badewanne und  Dusche |  | Einbauradio im Badezimmer mit AUX-Anschluss | gespachtelte Wände | helle Räume dank großer Fensterflächen | HWR inkl. Waschmaschinenanschluss | LED-Deckenspots im Flur und Badezimmer | TV & Internet Anschluss in allen Wohnräumen | Videosprechanlage | Hausmeisterservice | nette Hausgemeinschaft \n\r\n\r', 'Das Projekt besticht durch seine tolle Lage. Die ca. 2 km entfernt liegende Innenstadt mit den Fußgängerzonen ist bequem in nicht mal zehn Minuten mit dem Fahrrad, PKW oder ÖPNV/ Tram oder Bus erreichbar. Im Umfeld befinden sich mehrere Schulen, Kindergärten, jede Menge Einkaufsmöglichkeiten, Parks zum Ausruhen und Entspannen sowie Restaurants, Cafes, etc. Der Stadtteil Neuschönefeld ist in den letzten Jahren zu einem beliebten Wohnviertel östlich des Zentrums gewachsen.\rHermann Liebmann Str. 25, 04315 Leipzig', 'Wir freuen uns auf eine Besichtigung mit Ihnen. Rufen Sie gleich an.\n\rIhr LEWO-Team'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04315;51,3412068287632;12,406337987107605;false;n;y;n;655.26;5;524857;y;no_information;001.524857;n;;energy_required;solar_heating;3;;y;;n;130;floor_heating;25;wohnung_miete;sophisticated;0,active;;n;79.91;3;;n;;3;3;;HL25-6;no_information;https://pictures.immobilienscout24.de/listings/5c45079a-2f55-458c-b698-9da3f8fbb082-1341385291.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;4.6;16.5;4.6;;Sachsen;Leipzig;Volkmarsdorf;114991796;200;Hermann-Liebmann-Str.;Hermann-Liebmann-Str.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;855.26;apartment;1905;1;04315
2020-01-01 15:38:21.083886;/expose/83946902;['praktische, erst 2011 kernsanierte 3-Raum-Wohnung, mit großen West-Balkon, in ruhiger Seitenstraße von Leipzig-Leutzsch.\n\nWeitere Bilder folgen...', '- Balkon Richtung Westen, in grünen Hinterhof\n- hochwertiges Laminat\n- Bad mit Wanne und Fenster\n- Keller\n- Fahrradraum', 'Weinbergstraße 4\n\nDas Objekt befindet sich in einer ruhigen Seitenstraße im beliebten Stadtteil Leutzsch, das westlich vom Leipziger Zentrum liegt. In der Umgebung sind zu Fuß erreichbare Geschäfte und Bus- und Bahnverbindung.', 'Alle Angaben haben wir vom Vermieter bzw. Bauträger erhalten. Für deren Richtigkeit können wir keine Gewähr übernehmen.\n\nFür Fragen oder zur Vereinbarung eines Besichtigungstermins stehen wir Ihnen gern persönlich unter Tel. 0341-904 79 71 zur Verfügung.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04179;51,35389446218119;12,304788272957277;false;n;y;n;445;3;278877;n;mint_condition;001.278877;n;;;gas;;;y;;n;;central_heating;4;wohnung_miete;no_information;0,active;;n;65;3;;n;;3;3;4;RA-WBS4_WE01_EGR;negotiable;https://pictures.immobilienscout24.de/listings/7f180390-24f1-4190-a981-b1fdca6e9402-1331306525.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;16;5.08;;;;Sachsen;Leipzig;Leutzsch;83946902;140;"Weinbergstra&szlig;e";Weinbergstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;585;raised_ground_floor;1900;1;04179
2020-01-01 15:38:21.584261;/expose/114510414;['Die Wohnung befindet sich im 3. OG  eines gepflegten Mehrfamilienhauses, welches sich in einer ruhigen Seitenstraße befindet.\n\nDas geräumige Wohnzimmer sowie das angrenzende Schlafzimmer sind mit einem Holzdielenboden ausgestattet. Das Bad verfügt über eine Badewanne und einen Waschmaschinenanschluss. Ein Balkon lädt zum verweilen ein.\n\nEs handelt sich um ein Wohn und Geschäftshaus.\n', 'Die zur Vermietung angebotene Wohnung befindet sich ca. 10 Minuten vom Stadtzentrum der Stadt Leipzig entfernt. Genau so lange dauert es, mit öffentlichen Verkehrsmitteln den Hauptbahnhof, die Fußgängerzone in der Innenstadt und mehrere Einkaufspassagen erreichen. Die Universität Leipzig ist in wenigen Minuten zu Fuß zu erreichen. Auch Erholung bieten die nahgelegenen Parkanlagen, welche zum spazieren, Radfahren und spielen einladen.', 'weitere Immobilien finden Sie auf: www.goldschwarz.de\n\nDie Informationen zu unseren Immobilienangeboten erhalten wir vom Eigentümer bzw. den in den Inseraten genannten Stellen. Für deren Richtigkeit übernehmen wir keine Haftung.Sämtliche Angebote sind freibleibend, ein Zwischenverkauf bleibt vorbehalten. Verbindliche Zusagen bedürfen zu ihrer Wirksamkeit der Schriftform.\n\n'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04103;51,334486334986;12,38189647738546;false;n;y;n;451.2;3;13057385;n;no_information;001.13057385;n;;energy_consumption;no_information;3;;n;1;n;;central_heating;16;wohnung_miete;no_information;0,active;;n;56.4;2;;n;;2;2;;9229;no_information;https://pictures.immobilienscout24.de/listings/fcd67f37-dea9-4cbb-b3e1-2994a23b667f-1335182221.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;4.84;16.45;4.84;;Sachsen;Leipzig;Zentrum_Südost;114510414;60;"Sternwartenstra&szlig;e";Sternwartenstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;75.81;677.4;apartment;;;04103
2020-01-01 15:38:22.609329;/expose/114513789;['Hübscher sanierter Altbau mit Vorgarten und grünem Hof.', '* pflegeleichter LAMINATboden\n* Wohnküche separat und mit Fenster\n* hübsches TAGESLICHTBAD mit WANNE, WC und Waschmaschinen-Anschluss\n* Kellerraum vorhanden\n* gepflegter grüner Hof\n* auf Wunsch bequem mit STELLPLATZ im Hof zzgl. 30,00 EUR mtl.\n* WG-geeignet !!!', 'In wenigen Minuten erreichen Sie Einkaufs- und Erholungsmöglichkeiten, die Weiße Elster und den größten erhaltenen Auwaldbestand in Mitteleuropa. Der ÖPNV bietet eine gute Anbindung zur City, Bars, Restaurants, dem Rosental, der Neuen Messe und dem Flughafen.', 'Auf Wunsch des Eigentümers bitte keine Hundehaltung in dieser Wohnung.\n\nGern vereinbaren wir einen Besichtigungstermin mit Ihnen. Sie erreichen uns unter Tel. 0177 3415292 oder 0341 24728292. Ihre Anne Schömburg'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04159;51,3660649245943;12,34631800069291;false;n;n;n;320;2;15645781;y;refurbished;001.15554399;y;;;no_information;1;;y;20;n;;central_heating;25;wohnung_miete;normal;0,active;1998;n;60;2;;n;1;2;2;;Kirsch_02-W04;negotiable;https://pictures.immobilienscout24.de/listings/dddf159b-d8b7-47fc-a19c-f08b90d30e72-1334394010.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;3.8;14.48;3.8;;Sachsen;Leipzig;Möckern;114513789;130;Kirschbergstr.;Kirschbergstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;450;apartment;;;04159
2020-01-01 15:38:23.974169;/expose/114829200;['Zimmer 4 ist als einziges aktuell leer und sofort beziehbar!\n\nMindestmietzeit beträgt 1 Jahr!\n\nZimmer Nr. 4 kann sowohl alleine oder zu zweit angemeitet werden - es sit ein Doppelbett im Zimmer aufgestellt. \n\n5-geschossiges Wohnhaus im Stil der Neorenaissance\nBlockrandbebauung in Karreeform mit ruhigem Innenbereich \nregelmäßiges Reiheneckhaus mit großen Etagenwohnungen\nprächtiges kreuzgratgewölbtes Vestibül/Eingangsbereich\nseltene neogotische Formen im Portalbereich \neingetragenes Einzeldenkmal der Stadt Leipzig', 'Die Zimmergrößen belaufen sich auf 10,91 qm bis max. 21,73 qm. Alle Zimmer sind einzelnt anmietbar!\n\nDer große und helle Flurbereich teilt sich auf in 8 Einzelzimmer, welche separat angemietet werden können. Darüberhinaus gestaltet sich ein ca. 30 qm großer Wohnbereich mit abgetrenntem Kochbereich samt Einbauküche. Weiterhin gelangt man über den Flur zum Gemeinschaftstageslichtbad. Einzelne Zimmer verfügen über eigene ausgestattete Badkabinen (5 Zimmer), andere verfügen über ein Waschbecken (3 Zimmer). \n\nDas modernisierte Apartment wurde mit neuem Bodenbelag in allen Gemeinschaftsräumen ausgestattet, voll möbliert sowie mit einer neuen Einbauküche versehen. In den einzelnen anmietbaren Zimmern, finden Sie neben Betten auch Schreibtische, Kommoden und Sitzmöglichkeiten. Sowohl die Gemeinschaftsräume wie auch die einzelnen Zimmer werden vollmöbliert zur Vermietung angeboten.', 'Leipzig, Zentrum-Nord\nhistorische Nordvorstadt, als direkte Erweiterung der Innenstadt\nbevorzugte Wohn- und Geschäftsadresse in Innenstadtnähe\ngründerzeitliche Bebauung in großzügigen Karrees\nnahe am Zentrum und dem zoologischen Garten \nalle Vorteile städtischen Lebens'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04105;51,3507114490363;12,374604543212348;false;n;n;n;295;1;15421738;y;first_time_use;002.01000600982;n;;;district_heating;0;;n;;y;;no_information;58;wohnung_miete;sophisticated;0,active;2018;n;21.73;1;;n;;1;1;;114829200;no;https://pictures.immobilienscout24.de/listings/45a69ef3-a60e-4267-99cb-445006bf2e2c-1339050910.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;4.54;14.02;4.54;;Sachsen;Leipzig;Zentrum_Nord;114829200;90;"Nordstra&szlig;e";Nordstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;385;raised_ground_floor;1890;1;04105
2020-01-01 15:38:24.502345;/expose/114724732;['Die HEERESBÄCKEREI heißt Sie herzlich willkommen!\n\nWir stellen Ihnen hier wunderschöne Altbau-Wohneinheiten der Heeresbäckerei in Gohlis-Nord/Möckern vor. \n\nDas Projekt Heeresbäckerei mit insgesamt 7 Altbauten und 7 Neubauten sowie dem herrlichen, grünen Innenhof wird im Sommer 2020 vollständig fertiggestellt. Mittlerweile beziehen die ersten Mieter schon die Altbau-Traumwohnungen und ganz frisch in der Vermietung dürfen wir Ihnen nun das Haus 5 vorstellen (Bezug ab Oktober 2019).\n\nJede Wohnung verfügt über einen Tiefgaragenstellplatz. Dieser ist in der Warmmiete bereits enthalten.\n\nDie Heeresbäckerei liegt auf dem riesigen ehemaligen Kasernengelände in Gohlis-Nord/Möckern. Nachdem das Areal bis zur Zeit der DDR als Militärstadt genutzt wurde, produzierte und lagerte hier der VEB Getreidehandel (später VEB Backwarenkombinat Leipzig) bis nach der Wende. Die nun frisch-sanierten, unter Denkmalschutz stehenden Altbauten wurden zwischen 1895 und 1897 errichtet. Die roten Klinkerfassaden erstrahlen neu und es entsteht auf dem riesigen Gelände eine herrliche Wohnanlage mit vielen Grünflächen. Bereits in den letzten Jahren wurden Nachbarschaftsquartiere aufwendig modernisiert und nun können Sie Teil dieses außergewöhnlichen, historischen Areals werden.\n\nHier wohnen Sie idyllisch, ruhig und dennoch perfekt an das Straßennetz angebunden. Der parkähnliche, mit Erlebnisspielplatz und Wasserspielen konzipierte Außenbereich bietet genügend grünen Raum für Ihre individuelle Vorstellung perfekter Sommerabende. Genießen Sie Wohn-Luxus, verbunden mit allen praktischen Seiten einer perfekten Immobilie. Annehmlichkeiten wie Fußbodenheizung, Aufzug und Tiefgarage sind hier selbstverständlich. Qualität und Wertbeständigkeit haben oberste Priorität, sei es im Hinblick auf die Böden aus ausgewähltem Parkett, die modernen Design-Bäder oder die Bereitstellung der neuesten technischen Highlights. Ob im eigenen Gartenanteil, auf dem sonnigen Balkon/Loggia oder auf der Penthouse-Dachterrasse - in der Heeresbäckerei leben Sie in grünender Natur und entspannendem Ambiente. Überzeugen Sie sich selbst!\n\nBitte beachten Sie, dass Tierhaltung ausschließlich vorbehaltlich der Zustimmung des Eigentümers erfolgen kann.\n\nEnergieausweisdaten:\nEin Energieausweis ist nicht notwendig da es sich um ein Denkmal handelt.\n\nSie sehen Bilder aus verschiedenen Wohneinheiten der Heeresbäckerei.\n\nAlle Wohnungen des Objekts finden Sie auf: https://dima-immobilien.de/immobilien-vermietung/Gohlis/', 'ERSTBEZUG - Heeresbäckerei - Haus 5\naufwendige, energieeffiziente Sanierung + glatt verspachtelte Wände + Extra-Abstellräume im Treppenhaus als Kellerersatz + TG-Nr.: 84+85 + grüner Innenhof mit Spielplatz und Wasserspielen + Schallschutzfenster + moderne Bäder mit Handtuchheizkörper, Waschtischunterschrank, beleuchtetem Spiegel usw. + Parkett + Fußbodenheizung + Aufzug + moderne Heizungsanlagen + Loggia + HWR + Die Angaben in diesem Exposé erfolgen ohne jede Gewähr.', 'Gohlis liegt nördlich der Leipziger Innenstadt und ist heute einer der bekanntesten und schönsten Stadtteile Leipzigs. Die Magistrale Georg-Schumann-Straße verläuft quer durch den Stadtteil und teilt diesen in Süd, Mitte und Nord ein. Von hier aus haben Sie eine perfekte Anbindung zum Zentrum von Leipzig sowie zur B6 in Richtung Halle.\n\nNeben der perfekten Infrastruktur besitzt der Stadtteil - durch die Nähe zum Leipziger Auenwald, dem Rosental und zahlreichen Kleingartenanlagen - ein Ansehen als qualitätsvoller, lebenswerter und exklusiver Wohnstandort. Im Norden lässt es sich im Arthur-Bretschneider-Park entspannen und im Süden kann man den Auenwald oder das Rosental als Rückzugsort wählen. Einer der Hauptattraktionen ist der Leipziger Zoo mit dem Gondwanaland. Sportliche Aktivitäten können im Auenwald oder im Rosental, im Stadion des Friedens sowie entlang der Rietzschke oder an den Flussläufen der Parthe ausgeübt werden. Die Georg-Schumann-Straße, als Dreh- und Angelpunkt des Stadtteils, bietet zahlreiche Einkaufsmöglichkeiten. Aber auch kleinere Straßen und verschlungene Gassen seitwärts der Coppistraße, der Lindenthaler und der Landsberger Straße, bieten kulinarische Abwechslung.\n\n- Nähe zum Zentrum: ca. 3 km\n- ÖPNV: Straßenbahnlinien 4, 10, 11 und 12, S-Bahn, verschiedene Buslinien\n- Kitas und Schulen: u. a. 14 Kindertagesstätten, 5 Grundschulen, 1 Gymnasium und 3 Oberschulen', 'Erfahren. Ehrlich. Echt.\n\nDima Immobilien präsentiert Ihnen seit 1995 mit viel Leidenschaft die schönsten Immobilien Leipzigs - zum Kauf und zur Miete.\n\nIhnen steht ein erfahrenes Team beratend zur Seite und begleitet Sie erfolgreich auf Ihrem Weg zur Traumimmobilie. Durch unser sehr gutes und umfangreiches Netzwerk aus Investoren, Architekten, Gutachtern, Notaren und Banken haben wir die Möglichkeit, Sie individuell, kompetent und vor allem ehrlich zu beraten.\n\nLassen Sie sich von unserer Begeisterung für wunderschöne Immobilien anstecken und inspirieren. Rufen Sie uns an oder besuchen Sie uns in unserem neuen Büro in der Lionstr. 8, 04177 Leipzig. Außerdem ist für Sie unser Dima City Shop in der Messehofpassage (Zugang Petersstr. 15) geöffnet.\n\nFolgen Sie uns und bleiben Sie stets up to date:\nFacebook: www.facebook.com/dima.immobilien\nInstagram: www.instagram.com/dima_immobilien\nYouTube: https://youtu.be/swxwaFs0EyU'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04157;51,3716948861029;12,356185770482037;true;n;y;n;1800;8;1472;n;first_time_use;001.1472;y;;;no_information;5;;n;124;n;;floor_heating;19;wohnung_miete;no_information;0,active;;y;201.03;7;;n;2;4;4;5;vm-heer-h5-we39-;no_information;https://pictures.immobilienscout24.de/listings/9e857994-8eb2-4074-9519-13cd7c9b69a2-1337498764.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;20;3.15;14.23;3.15;;Sachsen;Leipzig;Gohlis_Nord;114724732;460;Fehmarner Str.;Fehmarner_Str.;;;;;;;;;;;;;;;;;2360;roof_storey;;;04157
2020-01-01 15:38:24.985640;/expose/112795638;[];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04109;51,34150755863081;12,359498872506757;false;n;n;n;970;6;17433171;n;no_information;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;no_information;;;n;0;n;;floor_heating;80;wohnung_miete;sophisticated;0,active;;n;92.38;4;;n;;3;3;;12;no_information;https://pictures.immobilienscout24.de/listings/093c0ebf-afc6-4fa2-84b7-a2daff68cd33-1338269526.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;4.49;15.17;4.49;;Sachsen;Leipzig;Zentrum_West;112795638;225;"Friedrich-Ebert-Stra&szlig;e";Friedrich-Ebert-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1195;other;;;04109
